Hour,Solar PV Generation (MW),Solar PV Curtailment (MW),Wind Generation (MW),Wind Curtailment (MW),Gas CC Generation (MW),Power from Storage and Gas CC to Storage (MW)
1695,0.0,0.0,0.0,0.0,30758.742,9977.654000000002
1696,0.0,0.0,0.0,0.0,30758.742,9659.300000000003
1697,0.0,0.0,0.0,0.0,30758.742,9282.9947
1698,0.0,0.0,0.0,0.0,30758.742,8417.881999999998
1699,0.0,0.0,0.0,0.0,30758.742,6860.1630000000005
1700,0.0,0.0,0.0,0.0,30758.742,4372.902
1701,0.0,0.0,0.0,0.0,30758.742,4241.108000000004
1702,0.0,0.0,0.0,0.0,30758.742,5160.221999999998
1703,0.0,0.0,0.0,0.0,30758.742,6914.192999999999
1704,0.0,0.0,0.0,0.0,30758.742,8682.200000000004
1705,0.0,0.0,0.0,0.0,30758.742,10119.983999999997
1706,0.0,0.0,0.0,0.0,30758.742,11345.313000000002
1707,0.0,0.0,0.0,0.0,30758.742,12078.678999999996
1708,0.0,0.0,0.0,0.0,30758.742,12340.785999999993
1709,0.0,0.0,0.0,0.0,30758.742,12180.182
1710,0.0,0.0,0.0,0.0,30758.742,11034.519999999997
1711,0.0,0.0,0.0,0.0,30758.742,8004.498000000007
1712,0.0,0.0,0.0,0.0,30758.742,6223.072
1713,0.0,0.0,0.0,0.0,30758.742,7017.701000000001
1714,0.0,0.0,0.0,0.0,30758.742,8201.192000000003
1715,0.0,0.0,0.0,0.0,30758.742,9204.033
1716,0.0,0.0,0.0,0.0,30758.742,10291.785999999993
1717,0.0,0.0,0.0,0.0,30758.742,11098.518000000004
1718,0.0,0.0,0.0,0.0,30758.742,11422.398999999998
1719,0.0,0.0,0.0,0.0,30758.742,11689.949
1720,0.0,0.0,0.0,0.0,30758.742,11279.068
1721,0.0,0.0,0.0,0.0,30758.742,10836.084000000003
1722,0.0,0.0,0.0,0.0,30758.742,9958.777999999998
1723,0.0,0.0,0.0,0.0,30758.742,8430.877999999997
1724,0.0,0.0,0.0,0.0,30758.742,5736.550000000003
1725,0.0,0.0,0.0,0.0,30758.742,5437.564999999999
1726,0.0,0.0,0.0,0.0,30758.742,6310.414099999999
1727,0.0,0.0,0.0,0.0,30758.742,8235.796000000002
1728,0.0,0.0,0.0,0.0,30758.742,9949.670000000002
1729,0.0,0.0,0.0,0.0,30758.742,11166.406000000003
1730,0.0,0.0,0.0,0.0,30758.742,12020.900000000001
1731,0.0,0.0,0.0,0.0,30758.742,12622.282000000007
1732,0.0,0.0,0.0,0.0,30758.742,12564.237999999998
1733,0.0,0.0,0.0,0.0,30758.742,11982.570000000007
1734,0.0,0.0,0.0,0.0,30758.742,10149.085
1735,0.0,0.0,0.0,0.0,30758.742,7012.108
1736,0.0,0.0,0.0,0.0,30758.742,5147.518
1737,0.0,0.0,0.0,0.0,30758.742,6211.629500000001
1738,0.0,0.0,0.0,0.0,30758.742,7786.414000000004
1739,0.0,0.0,0.0,0.0,30758.742,8920.228000000003
1740,0.0,0.0,0.0,0.0,30758.742,9682.005999999998
1741,0.0,0.0,0.0,0.0,30758.742,10342.638000000006
1742,0.0,0.0,0.0,0.0,30758.742,10465.847000000002
1743,0.0,0.0,0.0,0.0,30758.742,10419.981
1744,0.0,0.0,0.0,0.0,30758.742,10199.888000000006
1745,0.0,0.0,0.0,0.0,30758.742,9897.907
1746,0.0,0.0,0.0,0.0,30758.742,9149.231
1747,0.0,0.0,0.0,0.0,30758.742,7378.3249
1748,0.0,0.0,0.0,0.0,30758.742,5175.135000000002
1749,0.0,0.0,0.0,0.0,30758.742,5171.143
1750,0.0,0.0,0.0,0.0,30758.742,6245.1358
1751,0.0,0.0,0.0,0.0,30758.742,8375.411999999997
1752,0.0,0.0,0.0,0.0,30758.742,10026.330999999998
1753,0.0,0.0,0.0,0.0,30758.742,11368.138999999996
1754,0.0,0.0,0.0,0.0,30758.742,12124.774000000005
1755,0.0,0.0,0.0,0.0,30758.742,12716.381999999998
1756,0.0,0.0,0.0,0.0,30758.742,13129.368000000002
1757,0.0,0.0,0.0,0.0,30758.742,12874.964000000007
1758,0.0,0.0,0.0,0.0,30758.742,11507.183
1759,0.0,0.0,0.0,0.0,30758.742,8794.050000000003
1760,0.0,0.0,0.0,0.0,30758.742,7084.149999999994
1761,0.0,0.0,0.0,0.0,30758.742,7348.384000000002
1762,0.0,0.0,0.0,0.0,30758.742,8639.940000000002
1763,0.0,0.0,0.0,0.0,30758.742,9619.551999999996
1764,0.0,0.0,0.0,0.0,30758.742,10546.5
1765,0.0,0.0,0.0,0.0,30758.742,11334.521
1766,0.0,0.0,0.0,0.0,30758.742,11684.796000000002
1767,0.0,0.0,0.0,0.0,30758.742,11554.725999999995
1768,0.0,0.0,0.0,0.0,30758.742,11317.614000000001
1769,0.0,0.0,0.0,0.0,30758.742,10862.918000000005
1770,0.0,0.0,0.0,0.0,30758.742,10108.903999999995
1771,0.0,0.0,0.0,0.0,30758.742,9080.155999999995
1772,0.0,0.0,0.0,0.0,30758.742,6925.334999999999
1773,0.0,0.0,0.0,0.0,30758.742,6795.459000000003
1774,0.0,0.0,0.0,0.0,30758.742,7510.831000000002
1775,0.0,0.0,0.0,0.0,30758.742,8944.903999999999
1776,0.0,0.0,0.0,0.0,30758.742,10214.804000000004
1777,0.0,0.0,0.0,0.0,30758.742,11388.432999999997
1778,0.0,0.0,0.0,0.0,30758.742,12118.724000000002
1779,0.0,0.0,0.0,0.0,30758.742,12840.466
1780,0.0,0.0,0.0,0.0,30758.742,13085.012000000002
1781,0.0,0.0,0.0,0.0,30758.742,12862.021999999997
1782,0.0,0.0,0.0,0.0,30758.742,12478.683999999994
1783,0.0,0.0,0.0,0.0,30758.742,11247.187999999995
1784,0.0,0.0,0.0,0.0,30758.742,10668.241999999998
1785,0.0,0.0,0.0,0.0,30758.742,10799.260999999999
1786,0.0,0.0,0.0,0.0,30758.742,11572.559999999998
1787,0.0,0.0,0.0,0.0,30758.742,12186.497000000003
1788,0.0,0.0,0.0,0.0,30758.742,12772.024000000005
1789,0.0,0.0,0.0,0.0,30758.742,13188.804000000004
1790,0.0,0.0,0.0,0.0,30758.742,13364.017999999996
1791,0.0,0.0,0.0,0.0,30758.742,13312.25
1792,0.0,0.0,0.0,0.0,30758.742,12721.055999999997
1793,0.0,0.0,0.0,0.0,30758.742,11993.894
1794,0.0,0.0,0.0,0.0,30758.742,10940.987999999998
1795,0.0,0.0,0.0,0.0,30758.742,9436.540999999997
1796,0.0,0.0,0.0,0.0,30758.742,7601.082999999999
1797,0.0,0.0,0.0,0.0,30758.742,7791.815999999999
1798,0.0,0.0,0.0,0.0,30758.742,8729.463
1799,0.0,0.0,0.0,0.0,30758.742,10171.547000000006
1800,0.0,0.0,0.0,0.0,30758.742,11402.422000000006
1801,0.0,0.0,0.0,0.0,30758.742,12397.796000000002
1802,0.0,0.0,0.0,0.0,30758.742,12970.410000000003
1803,0.0,0.0,0.0,0.0,30758.742,13589.865999999995
1804,0.0,0.0,0.0,0.0,30758.742,13902.338000000003
1805,0.0,0.0,0.0,0.0,30758.742,13928.737999999998
1806,0.0,0.0,0.0,0.0,30758.742,13832.063999999998
1807,0.0,0.0,0.0,0.0,30758.742,13028.491999999998
1808,0.0,0.0,0.0,0.0,30758.742,12962.736000000004
1809,0.0,0.0,0.0,0.0,30758.742,12836.101999999999
1810,0.0,0.0,0.0,0.0,30758.742,12916.563999999998
1811,0.0,0.0,0.0,0.0,30758.742,13611.229999999996
1812,0.0,0.0,0.0,0.0,30758.742,14143.165999999997
1813,0.0,0.0,0.0,0.0,30758.742,14390.356
1814,0.0,0.0,0.0,0.0,30758.742,14460.385999999999
1815,0.0,0.0,0.0,0.0,30758.742,14011.634000000005
1816,0.0,0.0,0.0,0.0,30758.742,13201.054000000004
1817,0.0,0.0,0.0,0.0,30758.742,12448.559999999998
1818,0.0,0.0,0.0,0.0,30758.742,10954.161999999997
1819,0.0,0.0,0.0,0.0,30758.742,9448.892000000007
1820,0.0,0.0,0.0,0.0,30758.742,7651.872000000003
1821,0.0,0.0,0.0,0.0,30758.742,7640.664000000004
1822,0.0,0.0,0.0,0.0,30758.742,8657.008000000002
1823,0.0,0.0,0.0,0.0,30758.742,10277.350000000006
1824,0.0,0.0,0.0,0.0,30758.742,11914.066000000006
1825,0.0,0.0,0.0,0.0,30758.742,12645.464000000007
1826,0.0,0.0,0.0,0.0,30758.742,13329.467999999993
1827,0.0,0.0,0.0,0.0,30758.742,13668.729999999996
1828,0.0,0.0,0.0,0.0,30758.742,13666.694000000003
1829,0.0,0.0,0.0,0.0,30758.742,13787.572
1830,0.0,0.0,0.0,0.0,30758.742,12388.585999999996
1831,0.0,0.0,0.0,0.0,30758.742,9838.75
1832,0.0,0.0,0.0,0.0,30758.742,8244.690000000002
1833,0.0,0.0,0.0,0.0,30758.742,8090.366999999998
1834,0.0,0.0,0.0,0.0,30758.742,8612.165999999997
1835,0.0,0.0,0.0,0.0,30758.742,8775.204000000002
1836,0.0,0.0,0.0,0.0,30758.742,9236.777000000002
1837,0.0,0.0,0.0,0.0,30758.742,9630.836
1838,0.0,0.0,0.0,0.0,30758.742,9874.869999999995
1839,0.0,0.0,0.0,0.0,30758.742,9491.968
1840,0.0,0.0,0.0,0.0,30758.742,9039.494000000006
1841,0.0,0.0,0.0,0.0,30758.742,8311.329000000002
1842,0.0,0.0,0.0,0.0,30758.742,7343.362999999998
1843,0.0,0.0,0.0,0.0,30758.742,6546.2741
1844,0.0,0.0,0.0,0.0,30758.742,5192.506999999998
1845,0.0,0.0,0.0,0.0,30758.742,5601.4931
1846,0.0,0.0,0.0,0.0,30758.742,6869.6990000000005
1847,0.0,0.0,0.0,0.0,30758.742,9140.378000000004
1848,0.0,0.0,0.0,0.0,30758.742,10933.304000000004
1849,0.0,0.0,0.0,0.0,30758.742,12271.407999999996
1850,0.0,0.0,0.0,0.0,30758.742,13173.39
1851,0.0,0.0,0.0,0.0,30758.742,13476.606
1852,0.0,0.0,0.0,0.0,30758.742,13553.645999999993
1853,0.0,0.0,0.0,0.0,30758.742,13215.14
1854,0.0,0.0,0.0,0.0,30758.742,11914.652000000002
1855,0.0,0.0,0.0,0.0,30758.742,9527.967999999993
1856,0.0,0.0,0.0,0.0,30758.742,8042.007000000005
1857,0.0,0.0,0.0,0.0,30758.742,7805.732
1858,0.0,0.0,0.0,0.0,30758.742,8117.051999999996
1859,0.0,0.0,0.0,0.0,30758.742,8822.215999999997
1860,0.0,0.0,0.0,0.0,30758.742,9380.093
1861,0.0,0.0,0.0,0.0,30758.742,9446.040999999997
1862,0.0,0.0,0.0,0.0,30758.742,9309.523000000001
1863,0.0,0.0,0.0,0.0,30758.742,9071.987999999998
1864,0.0,0.0,0.0,0.0,30758.742,8356.509999999998
1865,0.0,0.0,0.0,0.0,30758.742,8036.220000000001
1866,0.0,0.0,0.0,0.0,30758.742,7380.776000000002
1867,0.0,0.0,0.0,0.0,30758.742,6876.921999999999
1868,0.0,0.0,0.0,0.0,30758.742,5495.492000000002
1869,0.0,0.0,0.0,0.0,30758.742,5881.29421
1870,0.0,0.0,0.0,0.0,30758.742,7096.194000000003
1871,0.0,0.0,0.0,0.0,30758.742,9376.140999999996
1872,0.0,0.0,0.0,0.0,30758.742,11261.413999999997
1873,0.0,0.0,0.0,0.0,30758.742,12565.029999999999
1874,0.0,0.0,0.0,0.0,30758.742,13538.267999999996
1875,0.0,0.0,0.0,0.0,30758.742,14101.482000000004
1876,0.0,0.0,0.0,0.0,30758.742,14195.622000000003
1877,0.0,0.0,0.0,0.0,30758.742,13604.009999999995
1878,0.0,0.0,0.0,0.0,30758.742,12090.145999999993
1879,0.0,0.0,0.0,0.0,30758.742,9331.714000000007
1880,0.0,0.0,0.0,0.0,30758.742,7771.331000000006
1881,0.0,0.0,0.0,0.0,30758.742,7114.127999999997
1882,0.0,0.0,0.0,0.0,30758.742,7271.850400000001
1883,0.0,0.0,0.0,0.0,30758.742,8197.838000000003
1884,0.0,0.0,0.0,0.0,30758.742,9029.9946
1885,0.0,0.0,0.0,0.0,30758.742,9174.570000000007
1886,0.0,0.0,0.0,0.0,30758.742,9169.994000000006
1887,0.0,0.0,0.0,0.0,30758.742,9163.714
1888,0.0,0.0,0.0,0.0,30758.742,9557.804000000004
1889,0.0,0.0,0.0,0.0,30758.742,9313.327999999994
1890,0.0,0.0,0.0,0.0,30758.742,8632.019
1891,0.0,0.0,0.0,0.0,30758.742,7658.6242
1892,0.0,0.0,0.0,0.0,30758.742,6021.203999999998
1893,0.0,0.0,0.0,0.0,30758.742,6233.637999999999
1894,0.0,0.0,0.0,0.0,30758.742,7439.210999999999
1895,0.0,0.0,0.0,0.0,30758.742,9266.746
1896,0.0,0.0,0.0,0.0,30758.742,11154.336000000003
1897,0.0,0.0,0.0,0.0,30758.742,12467.138000000006
1898,0.0,0.0,0.0,0.0,30758.742,13216.267999999996
1899,0.0,0.0,0.0,0.0,30758.742,13745.751999999993
1900,0.0,0.0,0.0,0.0,30758.742,13900.991999999998
1901,0.0,0.0,0.0,0.0,30758.742,13335.937999999995
1902,0.0,0.0,0.0,0.0,30758.742,11474.402000000002
1903,0.0,0.0,0.0,0.0,30758.742,8828.627999999997
1904,0.0,0.0,0.0,0.0,30758.742,7237.078999999998
1905,0.0,0.0,0.0,0.0,30758.742,7172.3961
1906,0.0,0.0,0.0,0.0,30758.742,7342.130999999994
1907,0.0,0.0,0.0,0.0,30758.742,8564.059999999998
1908,0.0,0.0,0.0,0.0,30758.742,8958.944000000003
1909,0.0,0.0,0.0,0.0,30758.742,9929.762000000002
1910,0.0,0.0,0.0,0.0,30758.742,10351.934999999998
1911,0.0,0.0,0.0,0.0,30758.742,10479.263999999996
1912,0.0,0.0,0.0,0.0,30758.742,10329.52
1913,0.0,0.0,0.0,0.0,30758.742,10354.589999999997
1914,0.0,0.0,0.0,0.0,30758.742,9900.739000000001
1915,0.0,0.0,0.0,0.0,30758.742,8419.2508
1916,0.0,0.0,0.0,0.0,30758.742,6134.588000000003
1917,0.0,0.0,0.0,0.0,30758.742,6260.605
1918,0.0,0.0,0.0,0.0,30758.742,7345.712999999996
1919,0.0,0.0,0.0,0.0,30758.742,9105.837999999996
1920,0.0,0.0,0.0,0.0,30758.742,10994.370000000003
1921,0.0,0.0,0.0,0.0,30758.742,12594.732000000004
1922,0.0,0.0,0.0,0.0,30758.742,13517.050000000003
1923,0.0,0.0,0.0,0.0,30758.742,14141.990000000005
1924,0.0,0.0,0.0,0.0,30758.742,14428.642000000007
1925,0.0,0.0,0.0,0.0,30758.742,14032.978000000003
1926,0.0,0.0,0.0,0.0,30758.742,12512.259999999995
1927,0.0,0.0,0.0,0.0,30758.742,9750.160000000003
1928,0.0,0.0,0.0,0.0,30758.742,8222.744000000006
1929,0.0,0.0,0.0,0.0,30758.742,8141.027999999998
1930,0.0,0.0,0.0,0.0,30758.742,8364.9708
1931,0.0,0.0,0.0,0.0,30758.742,8539.004
1932,0.0,0.0,0.0,0.0,30758.742,9249.037000000004
1933,0.0,0.0,0.0,0.0,30758.742,9654.830000000002
1934,0.0,0.0,0.0,0.0,30758.742,9805.538
1935,0.0,0.0,0.0,0.0,30758.742,9800.144999999997
1936,0.0,0.0,0.0,0.0,30758.742,9729.441999999995
1937,0.0,0.0,0.0,0.0,30758.742,9730.767
1938,0.0,0.0,0.0,0.0,30758.742,9324.327000000001
1939,0.0,0.0,0.0,0.0,30758.742,8594.962
1940,0.0,0.0,0.0,0.0,30758.742,7074.895599999999
1941,0.0,0.0,0.0,0.0,30758.742,7225.176000000007
1942,0.0,0.0,0.0,0.0,30758.742,8216.824
1943,0.0,0.0,0.0,0.0,30758.742,9946.911
1944,0.0,0.0,0.0,0.0,30758.742,11556.587
1945,0.0,0.0,0.0,0.0,30758.742,12977.009999999995
1946,0.0,0.0,0.0,0.0,30758.742,13668.994000000006
1947,0.0,0.0,0.0,0.0,30758.742,14308.259999999995
1948,0.0,0.0,0.0,0.0,30758.742,14402.462
1949,0.0,0.0,0.0,0.0,30758.742,14130.607999999993
1950,0.0,0.0,0.0,0.0,30758.742,13767.323999999993
1951,0.0,0.0,0.0,0.0,30758.742,13140.525999999998
1952,0.0,0.0,0.0,0.0,30758.742,12529.127999999997
1953,0.0,0.0,0.0,0.0,30758.742,12116.869999999995
1954,0.0,0.0,0.0,0.0,30758.742,12109.585999999996
1955,0.0,0.0,0.0,0.0,30758.742,12009.691999999995
1956,0.0,0.0,0.0,0.0,30758.742,12887.236000000004
1957,0.0,0.0,0.0,0.0,30758.742,14014.762000000002
1958,0.0,0.0,0.0,0.0,30758.742,14612.903999999995
1959,0.0,0.0,0.0,0.0,30758.742,14797.237999999998
1960,0.0,0.0,0.0,0.0,30758.742,14564.410000000003
1961,0.0,0.0,0.0,0.0,30758.742,13996.996
1962,0.0,0.0,0.0,0.0,30758.742,13382.251999999993
1963,0.0,0.0,0.0,0.0,30758.742,11948.775999999998
1964,0.0,0.0,0.0,0.0,30758.742,9632.898000000001
1965,0.0,0.0,0.0,0.0,30758.742,9315.415999999997
1966,0.0,0.0,0.0,0.0,30758.742,10099.035999999993
1967,0.0,0.0,0.0,0.0,30758.742,11436.304000000004
1968,0.0,0.0,0.0,0.0,30758.742,12744.433999999994
1969,0.0,0.0,0.0,0.0,30758.742,14016.296000000002
1970,0.0,0.0,0.0,0.0,30758.742,14961.440000000002
1971,0.0,0.0,0.0,0.0,30758.742,15559.206000000006
1972,0.0,0.0,0.0,0.0,30758.742,16010.957999999999
1973,0.0,0.0,0.0,0.0,30758.742,16027.220000000001
1974,0.0,0.0,0.0,0.0,30758.742,15647.258000000002
1975,0.0,0.0,0.0,0.0,30758.742,14783.304000000004
1976,0.0,0.0,0.0,0.0,30758.742,14274.818
1977,0.0,0.0,0.0,0.0,30758.742,14114.475999999995
1978,0.0,0.0,0.0,0.0,30758.742,14588.278000000006
1979,0.0,0.0,0.0,0.0,30758.742,15166.148000000001
1980,0.0,0.0,0.0,0.0,30758.742,16080.296000000002
1981,0.0,0.0,0.0,0.0,30758.742,16795.975999999995
1982,0.0,0.0,0.0,0.0,30758.742,16846.742
1983,0.0,0.0,0.0,0.0,30758.742,16207.653999999995
1984,0.0,0.0,0.0,0.0,30758.742,15290.309999999998
1985,0.0,0.0,0.0,0.0,30758.742,14846.191999999995
1986,0.0,0.0,0.0,0.0,30758.742,13497.437999999995
1987,0.0,0.0,0.0,0.0,30758.742,11740.0
1988,0.0,0.0,0.0,0.0,30758.742,9533.805999999997
1989,0.0,0.0,0.0,0.0,30758.742,9304.356
1990,0.0,0.0,0.0,0.0,30758.742,10132.028000000006
1991,0.0,0.0,0.0,0.0,30758.742,11563.782000000007
1992,0.0,0.0,0.0,0.0,30758.742,13187.429999999993
1993,0.0,0.0,0.0,0.0,30758.742,14301.452000000005
1994,0.0,0.0,0.0,0.0,30758.742,14695.441999999995
1995,0.0,0.0,0.0,0.0,30758.742,15018.029999999999
1996,0.0,0.0,0.0,0.0,30758.742,14949.861999999994
1997,0.0,0.0,0.0,0.0,30758.742,14444.635999999999
1998,0.0,0.0,0.0,0.0,30758.742,13301.214000000007
1999,0.0,0.0,0.0,0.0,30758.742,10433.343999999997
2000,0.0,0.0,0.0,0.0,30758.742,8685.539999999994
2001,0.0,0.0,0.0,0.0,30758.742,8799.335999999996
2002,0.0,0.0,0.0,0.0,30758.742,9492.543999999994
2003,0.0,0.0,0.0,0.0,30758.742,10329.134000000005
2004,0.0,0.0,0.0,0.0,30758.742,10484.520000000004
2005,0.0,0.0,0.0,0.0,30758.742,10361.274000000005
2006,0.0,0.0,0.0,0.0,30758.742,9663.566000000006
2007,0.0,0.0,0.0,0.0,30758.742,9624.191999999995
2008,0.0,0.0,0.0,0.0,30758.742,9299.982000000004
2009,0.0,0.0,0.0,0.0,30758.742,9044.072
2010,0.0,0.0,0.0,0.0,30758.742,8596.195999999996
2011,0.0,0.0,0.0,0.0,30758.742,7545.046000000002
2012,0.0,0.0,0.0,0.0,30758.742,5960.043999999994
2013,0.0,0.0,0.0,0.0,30758.742,6439.5899999999965
2014,0.0,0.0,0.0,0.0,30758.742,7840.899999999994
2015,0.0,0.0,0.0,0.0,30758.742,9908.601999999999
2016,0.0,0.0,0.0,0.0,30758.742,11870.39
2017,0.0,0.0,0.0,0.0,30758.742,13209.179999999993
2018,0.0,0.0,0.0,0.0,30758.742,14249.838000000003
2019,0.0,0.0,0.0,0.0,30758.742,14792.300000000003
2020,0.0,0.0,0.0,0.0,30758.742,14886.763999999996
2021,0.0,0.0,0.0,0.0,30758.742,14543.017999999996
2022,0.0,0.0,0.0,0.0,30758.742,13182.542000000001
2023,0.0,0.0,0.0,0.0,30758.742,10256.649999999994
2024,0.0,0.0,0.0,0.0,30758.742,8699.661999999997
2025,0.0,0.0,0.0,0.0,30758.742,8650.974000000002
2026,0.0,0.0,0.0,0.0,30758.742,9304.039999999994
2027,0.0,0.0,0.0,0.0,30758.742,10428.331999999995
2028,0.0,0.0,0.0,0.0,30758.742,10753.428
2029,0.0,0.0,0.0,0.0,30758.742,11609.509999999995
2030,0.0,0.0,0.0,0.0,30758.742,11540.343999999997
2031,0.0,0.0,0.0,0.0,30758.742,11348.668000000005
2032,0.0,0.0,0.0,0.0,30758.742,11052.838000000003
2033,0.0,0.0,0.0,0.0,30758.742,10324.414000000004
2034,0.0,0.0,0.0,0.0,30758.742,9558.130000000005
2035,0.0,0.0,0.0,0.0,30758.742,8307.746
2036,0.0,0.0,0.0,0.0,30758.742,6775.7676
2037,0.0,0.0,0.0,0.0,30758.742,7049.255999999994
2038,0.0,0.0,0.0,0.0,30758.742,8147.629999999997
2039,0.0,0.0,0.0,0.0,30758.742,10143.019
2040,0.0,0.0,0.0,0.0,30758.742,12232.570999999996
2041,0.0,0.0,0.0,0.0,30758.742,13220.062000000005
2042,0.0,0.0,0.0,0.0,30758.742,13920.597999999998
2043,0.0,0.0,0.0,0.0,30758.742,14296.144
2044,0.0,0.0,0.0,0.0,30758.742,14273.877999999997
2045,0.0,0.0,0.0,0.0,30758.742,13936.198000000004
2046,0.0,0.0,0.0,0.0,30758.742,12368.831999999995
2047,0.0,0.0,0.0,0.0,30758.742,9882.622000000003
2048,0.0,0.0,0.0,0.0,30758.742,8328.518000000004
2049,0.0,0.0,0.0,0.0,30758.742,8036.698000000004
2050,0.0,0.0,0.0,0.0,30758.742,8211.229000000001
2051,0.0,0.0,0.0,0.0,30758.742,8691.830000000002
2052,0.0,0.0,0.0,0.0,30758.742,8857.868000000002
2053,0.0,0.0,0.0,0.0,30758.742,9208.122000000003
2054,0.0,0.0,0.0,0.0,30758.742,9377.450000000004
2055,0.0,0.0,0.0,0.0,30758.742,10063.712
2056,0.0,0.0,0.0,0.0,30758.742,10521.575
2057,0.0,0.0,0.0,0.0,30758.742,10046.350000000006
2058,0.0,0.0,0.0,0.0,30758.742,9641.09
2059,0.0,0.0,0.0,0.0,30758.742,8476.847999999998
2060,0.0,0.0,0.0,0.0,30758.742,6548.496000000003
2061,0.0,0.0,0.0,0.0,30758.742,6316.8240000000005
2062,0.0,0.0,0.0,0.0,30758.742,7730.688000000002
2063,0.0,0.0,0.0,0.0,30758.742,9889.160000000003
2064,0.0,0.0,0.0,0.0,30758.742,11847.088000000003
2065,0.0,0.0,0.0,0.0,30758.742,13232.808000000005
2066,0.0,0.0,0.0,0.0,30758.742,14077.517999999996
2067,0.0,0.0,0.0,0.0,30758.742,14526.622000000003
2068,0.0,0.0,0.0,0.0,30758.742,14644.885999999999
2069,0.0,0.0,0.0,0.0,30758.742,14256.107999999993
2070,0.0,0.0,0.0,0.0,30758.742,12746.588000000003
2071,0.0,0.0,0.0,0.0,30758.742,10059.246
2072,0.0,0.0,0.0,0.0,30758.742,8480.623999999996
2073,0.0,0.0,0.0,0.0,30758.742,8627.790999999997
2074,0.0,0.0,0.0,0.0,30758.742,9236.751999999993
2075,0.0,0.0,0.0,0.0,30758.742,9949.651999999998
2076,0.0,0.0,0.0,0.0,30758.742,10571.373999999996
2077,0.0,0.0,0.0,0.0,30758.742,11086.402999999998
2078,0.0,0.0,0.0,0.0,30758.742,11350.682
2079,0.0,0.0,0.0,0.0,30758.742,11176.854000000007
2080,0.0,0.0,0.0,0.0,30758.742,10671.809999999998
2081,0.0,0.0,0.0,0.0,30758.742,9650.917999999998
2082,0.0,0.0,0.0,0.0,30758.742,9310.994000000006
2083,0.0,0.0,0.0,0.0,30758.742,8545.6568
2084,0.0,0.0,0.0,0.0,30758.742,6984.888000000006
2085,0.0,0.0,0.0,0.0,30758.742,6963.597000000002
2086,0.0,0.0,0.0,0.0,30758.742,7900.154999999999
2087,0.0,0.0,0.0,0.0,30758.742,9720.399000000005
2088,0.0,0.0,0.0,0.0,30758.742,11653.650999999998
2089,0.0,0.0,0.0,0.0,30758.742,13272.906000000003
2090,0.0,0.0,0.0,0.0,30758.742,14047.410000000003
2091,0.0,0.0,0.0,0.0,30758.742,14640.081999999995
2092,0.0,0.0,0.0,0.0,30758.742,14813.267999999996
2093,0.0,0.0,0.0,0.0,30758.742,14214.737999999998
2094,0.0,0.0,0.0,0.0,30758.742,12663.744000000006
2095,0.0,0.0,0.0,0.0,30758.742,9926.834000000003
2096,0.0,0.0,0.0,0.0,30758.742,8648.225999999995
2097,0.0,0.0,0.0,0.0,30758.742,8535.933999999994
2098,0.0,0.0,0.0,0.0,30758.742,9670.573999999997
2099,0.0,0.0,0.0,0.0,30758.742,10466.161999999997
2100,0.0,0.0,0.0,0.0,30758.742,10998.654000000002
2101,0.0,0.0,0.0,0.0,30758.742,11718.328000000001
2102,0.0,0.0,0.0,0.0,30758.742,11970.065999999999
2103,0.0,0.0,0.0,0.0,30758.742,12083.301999999996
2104,0.0,0.0,0.0,0.0,30758.742,11902.909999999996
2105,0.0,0.0,0.0,0.0,30758.742,11047.830000000002
2106,0.0,0.0,0.0,0.0,30758.742,10492.247
2107,0.0,0.0,0.0,0.0,30758.742,9494.282000000007
2108,0.0,0.0,0.0,0.0,30758.742,7726.3907
2109,0.0,0.0,0.0,0.0,30758.742,7368.422000000006
2110,0.0,0.0,0.0,0.0,30758.742,8442.566000000003
2111,0.0,0.0,0.0,0.0,30758.742,10037.771
2112,0.0,0.0,0.0,0.0,30758.742,11901.735
2113,0.0,0.0,0.0,0.0,30758.742,13486.987999999998
2114,0.0,0.0,0.0,0.0,30758.742,14349.487999999998
2115,0.0,0.0,0.0,0.0,30758.742,14975.970000000001
2116,0.0,0.0,0.0,0.0,30758.742,15194.800000000003
2117,0.0,0.0,0.0,0.0,30758.742,15141.106
2118,0.0,0.0,0.0,0.0,30758.742,14496.611999999994
2119,0.0,0.0,0.0,0.0,30758.742,13395.279999999999
2120,0.0,0.0,0.0,0.0,30758.742,12583.809999999998
2121,0.0,0.0,0.0,0.0,30758.742,12479.885999999999
2122,0.0,0.0,0.0,0.0,30758.742,12988.888000000006
2123,0.0,0.0,0.0,0.0,30758.742,14024.381999999998
2124,0.0,0.0,0.0,0.0,30758.742,14997.512000000002
2125,0.0,0.0,0.0,0.0,30758.742,15435.826000000001
2126,0.0,0.0,0.0,0.0,30758.742,15614.432
2127,0.0,0.0,0.0,0.0,30758.742,15267.449999999997
2128,0.0,0.0,0.0,0.0,30758.742,14670.903999999995
2129,0.0,0.0,0.0,0.0,30758.742,13819.899999999994
2130,0.0,0.0,0.0,0.0,30758.742,12701.520000000004
2131,0.0,0.0,0.0,0.0,30758.742,11092.202000000005
2132,0.0,0.0,0.0,0.0,30758.742,9235.182
2133,0.0,0.0,0.0,0.0,30758.742,8843.080000000002
2134,0.0,0.0,0.0,0.0,30758.742,9749.508000000002
2135,0.0,0.0,0.0,0.0,30758.742,11181.168000000005
